"pid","grp","duration","entry","exit","num"
1610,"obs",15,54,219,7046
1617,"wait",139,54,220,7046
1617,"vac",6,54,220,7046
1617,"obs",15,54,220,7046
1625,"wait",139,54,219,7046
1625,"vac",4,54,219,7046
1625,"obs",15,54,219,7046
1626,"wait",139,54,218,7046
1626,"vac",3,54,218,7046
1626,"obs",15,54,218,7046
1628,"wait",140,55,221,7046
1628,"vac",6,55,221,7046
1628,"obs",15,55,221,7046
1640,"wait",141,55,220,7046
1640,"vac",3,55,220,7046
1640,"obs",15,55,220,7046
1655,"wait",142,55,222,7046
1655,"vac",3,55,222,7046
1655,"obs",15,55,222,7046
1656,"wait",143,55,226,7046
1656,"vac",7,55,226,7046
1656,"obs",15,55,226,7046
1664,"wait",143,56,224,7046
1664,"vac",5,56,224,7046
1664,"obs",15,56,224,7046
1671,"wait",143,56,223,7046
1671,"vac",3,56,223,7046
1671,"obs",15,56,223,7046
1676,"wait",144,56,232,7046
1676,"vac",11,56,232,7046
1676,"obs",15,56,232,7046
1684,"wait",144,56,230,7046
1684,"vac",9,56,230,7046
1684,"obs",15,56,230,7046
1702,"wait",146,57,229,7046
1702,"vac",6,57,229,7046
1702,"obs",15,57,229,7046
1709,"wait",146,57,233,7046
1709,"vac",9,57,233,7046
1709,"obs",15,57,233,7046
1715,"wait",147,57,230,7046
1715,"vac",5,57,230,7046
1715,"obs",15,57,230,7046
1724,"wait",148,58,232,7046
1724,"vac",5,58,232,7046
1724,"obs",15,58,232,7046
1728,"wait",148,58,229,7046
1728,"vac",3,58,229,7046
1728,"obs",15,58,229,7046
1736,"wait",149,58,236,7046
1736,"vac",8,58,236,7046
1736,"obs",15,58,236,7046
1739,"wait",149,58,238,7046
1739,"vac",9,58,238,7046
1739,"obs",15,58,238,7046
1740,"wait",149,58,232,7046
1740,"vac",3,58,232,7046
1740,"obs",15,58,232,7046
1743,"wait",150,58,231,7046
1743,"vac",2,58,231,7046
1743,"obs",15,58,231,7046
1745,"wait",150,58,236,7046
1745,"vac",7,58,236,7046
1745,"obs",15,58,236,7046
1746,"wait",150,58,236,7046
1746,"vac",7,58,236,7046
1746,"obs",15,58,236,7046
1757,"wait",150,59,235,7046
1757,"vac",4,59,235,7046
1757,"obs",15,59,235,7046
1768,"wait",151,59,237,7046
1768,"vac",6,59,237,7046
1768,"obs",15,59,237,7046
1774,"wait",152,60,239,7046
1774,"vac",7,60,239,7046
1774,"obs",15,60,239,7046
1778,"wait",152,60,239,7046
1778,"vac",7,60,239,7046
1778,"obs",15,60,239,7046
1784,"wait",153,60,241,7046
1784,"vac",7,60,241,7046
1784,"obs",15,60,241,7046
1789,"wait",153,60,237,7046
1789,"vac",3,60,237,7046
1789,"obs",15,60,237,7046
1791,"wait",154,60,239,7046
1791,"vac",4,60,239,7046
1791,"obs",15,60,239,7046
1795,"wait",154,60,243,7046
1795,"vac",7,60,243,7046
1795,"obs",15,60,243,7046
1798,"wait",154,60,237,7046
1798,"vac",1,60,237,7046
1798,"obs",15,60,237,7046
1799,"wait",154,60,242,7046
1799,"vac",7,60,242,7046
1799,"obs",15,60,242,7046
1800,"wait",154,60,239,7046
1800,"vac",3,60,239,7046
1800,"obs",15,60,239,7046
1808,"wait",155,61,244,7046
1808,"vac",7,61,244,7046
1808,"obs",15,61,244,7046
1818,"wait",156,61,240,7046
1818,"vac",2,61,240,7046
1818,"obs",15,61,240,7046
1835,"wait",157,62,246,7046
1835,"vac",6,62,246,7046
1835,"obs",15,62,246,7046
1841,"wait",158,62,250,7046
1841,"vac",9,62,250,7046
1841,"obs",15,62,250,7046
1844,"wait",159,62,246,7046
1844,"vac",5,62,246,7046
1844,"obs",15,62,246,7046
1845,"wait",159,62,247,7046
1845,"vac",5,62,247,7046
1845,"obs",15,62,247,7046
1848,"wait",159,62,248,7046
1848,"vac",6,62,248,7046
1848,"obs",15,62,248,7046
1859,"wait",160,62,248,7046
1859,"vac",5,62,248,7046
1859,"obs",15,62,248,7046
1860,"wait",160,62,251,7046
1860,"vac",8,62,251,7046
1860,"obs",15,62,251,7046
1864,"wait",160,63,248,7046
1864,"vac",5,63,248,7046
1864,"obs",15,63,248,7046
1871,"wait",161,63,248,7046
1871,"vac",3,63,248,7046
1871,"obs",15,63,248,7046
1872,"wait",161,63,252,7046
1872,"vac",7,63,252,7046
1872,"obs",15,63,252,7046
1877,"wait",162,63,254,7046
1877,"vac",8,63,254,7046
1877,"obs",15,63,254,7046
1888,"wait",163,63,248,7046
1888,"vac",1,63,248,7046
1888,"obs",15,63,248,7046
1890,"wait",163,63,256,7046
1890,"vac",9,63,256,7046
1890,"obs",15,63,256,7046
1902,"wait",164,64,258,7046
1902,"vac",10,64,258,7046
1902,"obs",15,64,258,7046
1906,"wait",164,64,253,7046
1906,"vac",4,64,253,7046
1906,"obs",15,64,253,7046
1908,"wait",164,64,252,7046
1908,"vac",3,64,252,7046
1908,"obs",15,64,252,7046
1920,"wait",165,65,258,7046
1920,"vac",7,65,258,7046
1920,"obs",15,65,258,7046
1924,"wait",166,65,258,7046
1924,"vac",6,65,258,7046
1924,"obs",15,65,258,7046
1926,"wait",166,65,256,7046
1926,"vac",5,65,256,7046
1926,"obs",15,65,256,7046
1934,"wait",166,65,256,7046
1934,"vac",4,65,256,7046
1934,"obs",15,65,256,7046
1947,"wait",167,65,258,7046
1947,"vac",4,65,258,7046
1947,"obs",15,65,258,7046
1953,"wait",168,65,260,7046
1953,"vac",5,65,260,7046
1953,"obs",15,65,260,7046
1968,"wait",170,66,266,7046
1968,"vac",9,66,266,7046
1968,"obs",15,66,266,7046
1970,"wait",171,66,263,7046
1970,"vac",6,66,263,7046
1970,"obs",15,66,263,7046
1980,"wait",171,66,261,7046
1980,"vac",3,66,261,7046
1980,"obs",15,66,261,7046
2005,"wait",173,67,265,7046
2005,"vac",4,67,265,7046
2005,"obs",15,67,265,7046
2062,"wait",176,69,271,7046
2062,"vac",5,69,271,7046
2062,"obs",15,69,271,7046
2063,"wait",176,69,270,7046
2063,"vac",4,69,270,7046
2063,"obs",15,69,270,7046
2069,"wait",177,69,271,7046
2069,"vac",4,69,271,7046
2069,"obs",15,69,271,7046
2072,"wait",177,69,270,7046
2072,"vac",3,69,270,7046
2072,"obs",15,69,270,7046
2078,"wait",177,69,270,7046
2078,"vac",3,69,270,7046
2078,"obs",15,69,270,7046
2085,"wait",177,69,275,7046
2085,"vac",8,69,275,7046
2085,"obs",15,69,275,7046
2121,"wait",179,71,278,7046
2121,"vac",8,71,278,7046
2121,"obs",15,71,278,7046
2123,"wait",179,71,276,7046
2123,"vac",5,71,276,7046
2123,"obs",15,71,276,7046
2132,"wait",179,71,277,7046
2132,"vac",6,71,277,7046
2132,"obs",15,71,277,7046
2154,"wait",180,72,276,7046
2154,"vac",3,72,276,7046
2154,"obs",15,72,276,7046
2157,"wait",180,72,277,7046
2157,"vac",4,72,277,7046
2157,"obs",15,72,277,7046
2161,"wait",180,72,279,7046
2161,"vac",5,72,279,7046
2161,"obs",15,72,279,7046
2167,"wait",181,72,279,7046
2167,"vac",5,72,279,7046
2167,"obs",15,72,279,7046
2170,"wait",180,72,283,7046
2170,"vac",10,72,283,7046
2170,"obs",15,72,283,7046
2178,"wait",181,73,278,7046
2178,"vac",3,73,278,7046
2178,"obs",15,73,278,7046
2185,"wait",181,73,281,7046
2185,"vac",6,73,281,7046
2185,"obs",15,73,281,7046
2189,"wait",182,73,279,7046
2189,"vac",3,73,279,7046
2189,"obs",15,73,279,7046
2195,"wait",182,73,281,7046
2195,"vac",5,73,281,7046
2195,"obs",15,73,281,7046
2202,"wait",182,73,282,7046
2202,"vac",6,73,282,7046
2202,"obs",15,73,282,7046
2225,"wait",182,74,280,7046
2225,"vac",2,74,280,7046
2225,"obs",15,74,280,7046
2229,"wait",183,74,285,7046
2229,"vac",7,74,285,7046
2229,"obs",15,74,285,7046
2234,"wait",183,74,281,7046
2234,"vac",3,74,281,7046
2234,"obs",15,74,281,7046
2243,"wait",184,75,286,7046
2243,"vac",6,75,286,7046
2243,"obs",15,75,286,7046
2244,"wait",184,75,283,7046
2244,"vac",4,75,283,7046
2244,"obs",15,75,283,7046
2247,"wait",184,75,287,7046
2247,"vac",7,75,287,7046
2247,"obs",15,75,287,7046
2249,"wait",184,75,290,7046
2249,"vac",10,75,290,7046
2249,"obs",15,75,290,7046
2258,"wait",184,75,285,7046
2258,"vac",5,75,285,7046
2258,"obs",15,75,285,7046
2263,"wait",185,75,285,7046
2263,"vac",4,75,285,7046
2263,"obs",15,75,285,7046
2264,"wait",185,75,284,7046
2264,"vac",3,75,284,7046
2264,"obs",15,75,284,7046
2270,"wait",185,75,286,7046
2270,"vac",5,75,286,7046
2270,"obs",15,75,286,7046
2276,"wait",185,76,286,7046
2276,"vac",5,76,286,7046
2276,"obs",15,76,286,7046
2277,"wait",185,76,289,7046
2277,"vac",8,76,289,7046
2277,"obs",15,76,289,7046
2285,"wait",185,76,286,7046
2285,"vac",4,76,286,7046
2285,"obs",15,76,286,7046
2286,"wait",185,76,287,7046
2286,"vac",5,76,287,7046
2286,"obs",15,76,287,7046
2304,"wait",186,76,293,7046
2304,"vac",10,76,293,7046
2304,"obs",15,76,293,7046
2315,"wait",187,77,296,7046
2315,"vac",11,77,296,7046
2315,"obs",15,77,296,7046
2327,"wait",187,77,294,7046
2327,"vac",8,77,294,7046
2327,"obs",15,77,294,7046
2338,"wait",187,78,288,7046
2338,"vac",2,78,288,7046
2338,"obs",15,78,288,7046
2341,"wait",187,78,293,7046
2341,"vac",7,78,293,7046
2341,"obs",15,78,293,7046
2352,"wait",188,78,292,7046
2352,"vac",5,78,292,7046
2352,"obs",15,78,292,7046
2354,"wait",188,78,290,7046
2354,"vac",3,78,290,7046
2354,"obs",15,78,290,7046
2375,"wait",188,79,295,7046
2375,"vac",7,79,295,7046
2375,"obs",15,79,295,7046
2379,"wait",189,79,292,7046
2379,"vac",3,79,292,7046
2379,"obs",15,79,292,7046
2383,"wait",189,79,291,7046
2383,"vac",1,79,291,7046
2383,"obs",15,79,291,7046
2392,"wait",189,80,295,7046
2392,"vac",5,80,295,7046
2392,"obs",15,80,295,7046
2394,"wait",189,80,295,7046
2394,"vac",6,80,295,7046
2394,"obs",15,80,295,7046
2402,"wait",189,80,296,7046
2402,"vac",6,80,296,7046
2402,"obs",15,80,296,7046
2404,"wait",189,80,299,7046
2404,"vac",8,80,299,7046
2404,"obs",15,80,299,7046
2427,"wait",190,81,299,7046
2427,"vac",7,81,299,7046
2427,"obs",15,81,299,7046
2443,"wait",192,81,300,7046
2443,"vac",6,81,300,7046
2443,"obs",15,81,300,7046
2448,"wait",192,81,298,7046
2448,"vac",4,81,298,7046
2448,"obs",15,81,298,7046
2456,"wait",192,82,299,7046
2456,"vac",5,82,299,7046
2456,"obs",15,82,299,7046
2460,"wait",192,82,297,7046
2460,"vac",2,82,297,7046
2460,"obs",15,82,297,7046
2465,"wait",192,82,303,7046
2465,"vac",8,82,303,7046
2465,"obs",15,82,303,7046
2472,"wait",193,82,308,7046
2472,"vac",12,82,308,7046
2472,"obs",15,82,308,7046
2477,"wait",193,82,303,7046
2477,"vac",7,82,303,7046
2477,"obs",15,82,303,7046
2489,"wait",193,83,301,7046
2489,"vac",4,83,301,7046
2489,"obs",15,83,301,7046
2500,"wait",194,83,303,7046
2500,"vac",5,83,303,7046
2500,"obs",15,83,303,7046
2501,"wait",194,83,303,7046
2501,"vac",5,83,303,7046
2501,"obs",15,83,303,7046
2513,"wait",195,83,305,7046
2513,"vac",6,83,305,7046
2513,"obs",15,83,305,7046
2514,"wait",195,83,305,7046
2514,"vac",6,83,305,7046
2514,"obs",15,83,305,7046
2521,"wait",195,84,306,7046
2521,"vac",6,84,306,7046
2521,"obs",15,84,306,7046
2529,"wait",196,84,303,7046
2529,"vac",3,84,303,7046
2529,"obs",15,84,303,7046
2532,"wait",196,84,308,7046
2532,"vac",7,84,308,7046
2532,"obs",15,84,308,7046
2533,"wait",196,84,304,7046
2533,"vac",4,84,304,7046
2533,"obs",15,84,304,7046
2538,"wait",196,84,306,7046
2538,"vac",5,84,306,7046
2538,"obs",15,84,306,7046
2539,"wait",196,84,314,7046
2539,"vac",12,84,314,7046
2539,"obs",15,84,314,7046
2542,"wait",196,84,307,7046
2542,"vac",6,84,307,7046
2542,"obs",15,84,307,7046
2543,"wait",196,84,304,7046
2543,"vac",3,84,304,7046
2543,"obs",15,84,304,7046
2557,"wait",197,84,309,7046
2557,"vac",6,84,309,7046
2557,"obs",15,84,309,7046
2571,"wait",197,85,305,7046
2571,"vac",2,85,305,7046
2571,"obs",15,85,305,7046
2589,"wait",198,86,310,7046
2589,"vac",5,86,310,7046
2589,"obs",15,86,310,7046
2608,"wait",199,86,312,7046
2608,"vac",6,86,312,7046
2608,"obs",15,86,312,7046
2631,"wait",200,87,316,7046
2631,"vac",9,87,316,7046
2631,"obs",15,87,316,7046
2645,"wait",200,88,315,7046
2645,"vac",6,88,315,7046
2645,"obs",15,88,315,7046
2656,"wait",201,88,314,7046
2656,"vac",4,88,314,7046
2656,"obs",15,88,314,7046
2665,"wait",201,88,325,7046
2665,"vac",15,88,325,7046
2665,"obs",15,88,325,7046
2672,"wait",202,88,314,7046
2672,"vac",3,88,314,7046
2672,"obs",15,88,314,7046
2682,"wait",202,89,319,7046
2682,"vac",7,89,319,7046
2682,"obs",15,89,319,7046
2687,"wait",202,89,316,7046
2687,"vac",4,89,316,7046
2687,"obs",15,89,316,7046
2692,"wait",203,89,317,7046
2692,"vac",5,89,317,7046
2692,"obs",15,89,317,7046
2700,"wait",203,89,316,7046
2700,"vac",3,89,316,7046
2700,"obs",15,89,316,7046
2725,"wait",204,90,318,7046
2725,"vac",4,90,318,7046
2725,"obs",15,90,318,7046
2740,"wait",204,90,320,7046
2740,"vac",5,90,320,7046
2740,"obs",15,90,320,7046
2744,"wait",204,91,323,7046
2744,"vac",7,91,323,7046
2744,"obs",15,91,323,7046
2760,"wait",205,91,321,7046
2760,"vac",3,91,321,7046
2760,"obs",15,91,321,7046
2769,"wait",206,91,321,7046
2769,"vac",3,91,321,7046
2769,"obs",15,91,321,7046
2779,"wait",206,92,325,7046
2779,"vac",7,92,325,7046
2779,"obs",15,92,325,7046
2781,"wait",206,92,325,7046
2781,"vac",7,92,325,7046
2781,"obs",15,92,325,7046
2803,"wait",207,92,322,7046
2803,"vac",2,92,322,7046
2803,"obs",15,92,322,7046
2805,"wait",207,92,327,7046
2805,"vac",6,92,327,7046
2805,"obs",15,92,327,7046
2810,"wait",207,92,327,7046
2810,"vac",6,92,327,7046
2810,"obs",15,92,327,7046
2817,"wait",208,93,325,7046
2817,"vac",4,93,325,7046
2817,"obs",15,93,325,7046
2828,"wait",208,93,330,7046
2828,"vac",8,93,330,7046
2828,"obs",15,93,330,7046
2834,"wait",208,93,327,7046
2834,"vac",5,93,327,7046
2834,"obs",15,93,327,7046
2836,"wait",209,93,328,7046
2836,"vac",5,93,328,7046
2836,"obs",15,93,328,7046
2838,"wait",209,93,327,7046
2838,"vac",4,93,327,7046
2838,"obs",15,93,327,7046
2839,"wait",209,93,328,7046
2839,"vac",5,93,328,7046
2839,"obs",15,93,328,7046
2842,"wait",209,93,327,7046
2842,"vac",4,93,327,7046
2842,"obs",15,93,327,7046
2845,"wait",209,93,327,7046
2845,"vac",4,93,327,7046
2845,"obs",15,93,327,7046
2853,"wait",210,94,336,7046
2853,"vac",12,94,336,7046
2853,"obs",15,94,336,7046
2857,"wait",210,94,331,7046
2857,"vac",6,94,331,7046
2857,"obs",15,94,331,7046
2867,"wait",210,94,335,7046
2867,"vac",10,94,335,7046
2867,"obs",15,94,335,7046
2871,"wait",210,94,334,7046
2871,"vac",8,94,334,7046
2871,"obs",15,94,334,7046
2878,"wait",211,95,333,7046
2878,"vac",7,95,333,7046
2878,"obs",15,95,333,7046
2879,"wait",211,95,328,7046
2879,"vac",2,95,328,7046
2879,"obs",15,95,328,7046
2881,"wait",211,95,332,7046
2881,"vac",5,95,332,7046
2881,"obs",15,95,332,7046
2882,"wait",211,95,332,7046
2882,"vac",5,95,332,7046
2882,"obs",15,95,332,7046
2884,"wait",211,95,334,7046
2884,"vac",8,95,334,7046
2884,"obs",15,95,334,7046
2901,"wait",212,95,330,7046
2901,"vac",3,95,330,7046
2901,"obs",15,95,330,7046
2904,"wait",211,95,333,7046
2904,"vac",5,95,333,7046
2904,"obs",15,95,333,7046
2918,"wait",212,96,337,7046
2918,"vac",8,96,337,7046
2918,"obs",15,96,337,7046
2932,"wait",213,96,334,7046
2932,"vac",4,96,334,7046
2932,"obs",15,96,334,7046
2933,"wait",213,96,336,7046
2933,"vac",6,96,336,7046
2933,"obs",15,96,336,7046
2934,"wait",213,96,336,7046
2934,"vac",6,96,336,7046
2934,"obs",15,96,336,7046
2935,"wait",213,96,338,7046
2935,"vac",7,96,338,7046
2935,"obs",15,96,338,7046
2961,"wait",214,97,334,7046
2961,"vac",2,97,334,7046
2961,"obs",15,97,334,7046
2964,"wait",214,97,336,7046
2964,"vac",4,97,336,7046
2964,"obs",15,97,336,7046
2970,"wait",214,97,336,7046
2970,"vac",4,97,336,7046
2970,"obs",15,97,336,7046
2972,"wait",214,97,344,7046
2972,"vac",11,97,344,7046
2972,"obs",15,97,344,7046
2978,"wait",215,98,340,7046
2978,"vac",7,98,340,7046
2978,"obs",15,98,340,7046
2979,"wait",215,98,339,7046
2979,"vac",6,98,339,7046
2979,"obs",15,98,339,7046
3011,"wait",216,99,339,7046
3011,"vac",3,99,339,7046
3011,"obs",15,99,339,7046
3034,"wait",217,99,343,7046
3034,"vac",5,99,343,7046
3034,"obs",15,99,343,7046
3039,"wait",218,100,343,7046
3039,"vac",5,100,343,7046
3039,"obs",15,100,343,7046
3055,"wait",218,100,344,7046
3055,"vac",5,100,344,7046
3055,"obs",15,100,344,7046
3075,"wait",219,101,345,7046
3075,"vac",4,101,345,7046
3075,"obs",15,101,345,7046
3085,"wait",219,101,349,7046
3085,"vac",8,101,349,7046
3085,"obs",15,101,349,7046
3088,"wait",219,101,344,7046
3088,"vac",2,101,344,7046
3088,"obs",15,101,344,7046
3091,"wait",219,101,348,7046
3091,"vac",7,101,348,7046
3091,"obs",15,101,348,7046
3105,"wait",220,102,353,7046
3105,"vac",9,102,353,7046
3105,"obs",15,102,353,7046
3113,"wait",221,102,350,7046
3113,"vac",6,102,350,7046
3113,"obs",15,102,350,7046
3114,"wait",221,102,350,7046
3114,"vac",6,102,350,7046
3114,"obs",15,102,350,7046
3124,"wait",221,102,349,7046
3124,"vac",4,102,349,7046
3124,"obs",15,102,349,7046
3148,"wait",222,103,355,7046
3148,"vac",9,103,355,7046
3148,"obs",15,103,355,7046
3156,"wait",222,103,362,7046
3156,"vac",15,103,362,7046
3156,"obs",15,103,362,7046
3176,"wait",224,104,351,7046
3176,"vac",3,104,351,7046
3176,"obs",15,104,351,7046
3187,"wait",224,104,353,7046
3187,"vac",3,104,353,7046
3187,"obs",15,104,353,7046
3190,"wait",224,104,356,7046
3190,"vac",7,104,356,7046
3190,"obs",15,104,356,7046
3197,"wait",224,104,353,7046
3197,"vac",3,104,353,7046
3197,"obs",15,104,353,7046
3206,"wait",224,105,353,7046
3206,"vac",3,105,353,7046
3206,"obs",15,105,353,7046
3212,"wait",224,105,361,7046
3212,"vac",11,105,361,7046
3212,"obs",15,105,361,7046
3222,"wait",225,106,356,7046
3222,"vac",4,106,356,7046
3222,"obs",15,106,356,7046
3234,"wait",226,106,356,7046
3234,"vac",3,106,356,7046
3234,"obs",15,106,356,7046
3240,"wait",226,106,357,7046
3240,"vac",4,106,357,7046
3240,"obs",15,106,357,7046
3241,"wait",226,106,357,7046
3241,"vac",4,106,357,7046
3241,"obs",15,106,357,7046
3244,"wait",226,106,357,7046
3244,"vac",4,106,357,7046
3244,"obs",15,106,357,7046
3248,"wait",226,106,363,7046
3248,"vac",9,106,363,7046
3248,"obs",15,106,363,7046
3261,"wait",227,106,359,7046
3261,"vac",4,106,359,7046
3261,"obs",15,106,359,7046
3263,"wait",227,107,359,7046
3263,"vac",4,107,359,7046
3263,"obs",15,107,359,7046
3267,"wait",227,107,359,7046
3267,"vac",4,107,359,7046
3267,"obs",15,107,359,7046
3270,"wait",227,107,358,7046
3270,"vac",3,107,358,7046
3270,"obs",15,107,358,7046
3279,"wait",228,107,360,7046
3279,"vac",4,107,360,7046
3279,"obs",15,107,360,7046
3284,"wait",228,107,358,7046
3284,"vac",2,107,358,7046
3284,"obs",15,107,358,7046
3288,"wait",228,107,363,7046
3288,"vac",7,107,363,7046
3288,"obs",15,107,363,7046
3289,"wait",228,107,363,7046
3289,"vac",6,107,363,7046
3289,"obs",15,107,363,7046
3304,"wait",229,108,363,7046
3304,"vac",5,108,363,7046
3304,"obs",15,108,363,7046
3305,"wait",229,108,362,7046
3305,"vac",4,108,362,7046
3305,"obs",15,108,362,7046
3306,"wait",229,108,366,7046
3306,"vac",8,108,366,7046
3306,"obs",15,108,366,7046
3314,"wait",230,108,361,7046
3314,"vac",2,108,361,7046
3314,"obs",15,108,361,7046
3332,"wait",230,109,367,7046
3332,"vac",7,109,367,7046
3332,"obs",15,109,367,7046
3333,"wait",230,109,368,7046
3333,"vac",8,109,368,7046
3333,"obs",15,109,368,7046
3336,"wait",230,109,370,7046
3336,"vac",10,109,370,7046
3336,"obs",15,109,370,7046
3364,"wait",232,110,368,7046
3364,"vac",5,110,368,7046
3364,"obs",15,110,368,7046
3365,"wait",232,110,367,7046
3365,"vac",5,110,367,7046
3365,"obs",15,110,367,7046
3371,"wait",232,110,372,7046
3371,"vac",10,110,372,7046
3371,"obs",15,110,372,7046
3384,"wait",232,110,370,7046
3384,"vac",6,110,370,7046
3384,"obs",15,110,370,7046
3407,"wait",234,111,374,7046
3407,"vac",9,111,374,7046
3407,"obs",15,111,374,7046
3417,"wait",234,111,372,7046
3417,"vac",6,111,372,7046
3417,"obs",15,111,372,7046
3434,"wait",234,112,378,7046
3434,"vac",10,112,378,7046
3434,"obs",15,112,378,7046
3436,"wait",234,112,375,7046
3436,"vac",7,112,375,7046
3436,"obs",15,112,375,7046
3439,"wait",235,112,372,7046
3439,"vac",4,112,372,7046
3439,"obs",15,112,372,7046
3460,"wait",235,113,375,7046
3460,"vac",5,113,375,7046
3460,"obs",15,113,375,7046
3466,"wait",235,113,374,7046
3466,"vac",4,113,374,7046
3466,"obs",15,113,374,7046
3469,"wait",235,113,375,7046
3469,"vac",5,113,375,7046
3469,"obs",15,113,375,7046
3471,"wait",236,113,373,7046
3471,"vac",3,113,373,7046
3471,"obs",15,113,373,7046
3483,"wait",236,114,375,7046
3483,"vac",4,114,375,7046
3483,"obs",15,114,375,7046
3484,"wait",236,114,379,7046
3484,"vac",8,114,379,7046
3484,"obs",15,114,379,7046
3485,"wait",236,114,377,7046
3485,"vac",6,114,377,7046
3485,"obs",15,114,377,7046
3487,"wait",236,114,378,7046
3487,"vac",7,114,378,7046
3487,"obs",15,114,378,7046
3495,"wait",237,114,378,7046
3495,"vac",6,114,378,7046
3495,"obs",15,114,378,7046
3507,"wait",237,115,375,7046
3507,"vac",2,115,375,7046
3507,"obs",15,115,375,7046
3521,"wait",238,115,378,7046
3521,"vac",4,115,378,7046
3521,"obs",15,115,378,7046
3523,"wait",238,115,378,7046
3523,"vac",4,115,378,7046
3523,"obs",15,115,378,7046
3528,"wait",238,115,382,7046
3528,"vac",7,115,382,7046
3528,"obs",15,115,382,7046
3530,"wait",238,115,380,7046
3530,"vac",5,115,380,7046
3530,"obs",15,115,380,7046
3534,"wait",239,116,380,7046
3534,"vac",5,116,380,7046
3534,"obs",15,116,380,7046
3536,"wait",238,116,380,7046
3536,"vac",5,116,380,7046
3536,"obs",15,116,380,7046
3541,"wait",238,116,382,7046
3541,"vac",6,116,382,7046
3541,"obs",15,116,382,7046
3546,"wait",239,116,377,7046
3546,"vac",2,116,377,7046
3546,"obs",15,116,377,7046
3554,"wait",239,116,383,7046
3554,"vac",6,116,383,7046
3554,"obs",15,116,383,7046
3564,"wait",240,117,384,7046
3564,"vac",7,117,384,7046
3564,"obs",15,117,384,7046
3566,"wait",239,117,384,7046
3566,"vac",7,117,384,7046
3566,"obs",15,117,384,7046
3571,"wait",240,117,381,7046
3571,"vac",4,117,381,7046
3571,"obs",15,117,381,7046
3573,"wait",240,117,386,7046
3573,"vac",8,117,386,7046
3573,"obs",15,117,386,7046
3582,"wait",241,117,392,7046
3582,"vac",13,117,392,7046
3582,"obs",15,117,392,7046
3600,"wait",242,118,384,7046
3600,"vac",4,118,384,7046
3600,"obs",15,118,384,7046
3605,"wait",242,118,386,7046
3605,"vac",5,118,386,7046
3605,"obs",15,118,386,7046
3606,"wait",242,118,383,7046
3606,"vac",3,118,383,7046
3606,"obs",15,118,383,7046
3610,"wait",242,118,386,7046
3610,"vac",6,118,386,7046
3610,"obs",15,118,386,7046
3613,"wait",242,118,392,7046
3613,"vac",10,118,392,7046
3613,"obs",15,118,392,7046
3614,"wait",242,118,388,7046
3614,"vac",6,118,388,7046
3614,"obs",15,118,388,7046
3623,"wait",243,119,393,7046
3623,"vac",11,119,393,7046
3623,"obs",15,119,393,7046
3624,"wait",243,119,386,7046
3624,"vac",4,119,386,7046
3624,"obs",15,119,386,7046
3630,"wait",243,119,385,7046
3630,"vac",3,119,385,7046
3630,"obs",15,119,385,7046
3636,"wait",243,119,388,7046
3636,"vac",5,119,388,7046
3636,"obs",15,119,388,7046
3654,"wait",243,120,394,7046
3654,"vac",10,120,394,7046
3654,"obs",15,120,394,7046
3655,"wait",244,120,387,7046
3655,"vac",2,120,387,7046
3655,"obs",15,120,387,7046
3657,"wait",244,120,391,7046
3657,"vac",6,120,391,7046
3657,"obs",15,120,391,7046
3661,"wait",244,120,391,7046
3661,"vac",5,120,391,7046
3661,"obs",15,120,391,7046
3671,"wait",245,120,390,7046
3671,"vac",4,120,390,7046
3671,"obs",15,120,390,7046
3675,"wait",245,120,393,7046
3675,"vac",7,120,393,7046
3675,"obs",15,120,393,7046
3681,"wait",245,120,391,7046
3681,"vac",5,120,391,7046
3681,"obs",15,120,391,7046
3687,"wait",245,121,393,7046
3687,"vac",6,121,393,7046
3687,"obs",15,121,393,7046
3690,"wait",245,121,393,7046
3690,"vac",6,121,393,7046
3690,"obs",15,121,393,7046
3694,"wait",245,121,392,7046
3694,"vac",5,121,392,7046
3694,"obs",15,121,392,7046
3707,"wait",246,122,392,7046
3707,"vac",4,122,392,7046
3707,"obs",15,122,392,7046
3716,"wait",246,122,395,7046
3716,"vac",6,122,395,7046
3716,"obs",15,122,395,7046
3731,"wait",247,123,394,7046
3731,"vac",3,123,394,7046
3731,"obs",15,123,394,7046
3732,"wait",247,123,393,7046
3732,"vac",3,123,393,7046
3732,"obs",15,123,393,7046
3733,"wait",247,123,396,7046
3733,"vac",6,123,396,7046
3733,"obs",15,123,396,7046
3738,"wait",247,123,398,7046
3738,"vac",7,123,398,7046
3738,"obs",15,123,398,7046
3744,"wait",247,123,397,7046
3744,"vac",6,123,397,7046
3744,"obs",15,123,397,7046
3768,"wait",248,124,396,7046
3768,"vac",4,124,396,7046
3768,"obs",15,124,396,7046
3772,"wait",249,124,401,7046
3772,"vac",7,124,401,7046
3772,"obs",15,124,401,7046
3785,"wait",248,124,395,7046
3785,"vac",1,124,395,7046
3785,"obs",15,124,395,7046
3792,"wait",248,125,401,7046
3792,"vac",7,125,401,7046
3792,"obs",15,125,401,7046
3794,"wait",249,125,397,7046
3794,"vac",2,125,397,7046
3794,"obs",15,125,397,7046
3801,"wait",249,125,406,7046
3801,"vac",11,125,406,7046
3801,"obs",15,125,406,7046
3809,"wait",250,125,399,7046
3809,"vac",3,125,399,7046
